onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	1	1.004	RhymeSpell/took.WAV	RhymeSpell/spook.WAV
4.443	4.443	2	1	1.001	RhymeSpell/quo.WAV	RhymeSpell/glow.WAV
8.886	4.443	5	1	0.675	Tones/675.WAV	Tones/600.WAV
13.329	4.442	0	1	1.074	Tones/nullsilence.WAV	Tones/nullsilence.WAV
17.771	4.443	3	1	0.863	RhymeSpell/seat.WAV	RhymeSpell/threat.WAV
22.214	4.443	0	1	0.815	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.657	4.443	5	1	0.84	Tones/600.WAV	Tones/600.WAV
31.1	4.443	5	1	0.785	Tones/325.WAV	Tones/325.WAV
35.543	4.443	1	1	0.984	RhymeSpell/car.WAV	RhymeSpell/star.WAV
39.986	4.442	0	1	0.942	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.428	4.443	3	1	0.885	RhymeSpell/flash.WAV	RhymeSpell/wash.WAV
48.871	4.443	6	1	0.949	Tones/425600750.WAV	Tones/425600750.WAV
53.314	4.443	0	1	0.941	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.757	4.443	0	1	0.951	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.443	4	1	1.163	RhymeSpell/name.WAV	RhymeSpell/knee.WAV
66.643	4.443	4	1	1.23	RhymeSpell/cap.WAV	RhymeSpell/north.WAV
71.086	4.442	0	1	0.991	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.528	4.443	6	0	0.852	Tones/550800525.WAV	Tones/550800600.WAV
79.971	4.443	6	0	0.859	Tones/350825400.WAV	Tones/425825400.WAV
84.414	4.443	0	1	1.135	Tones/nullsilence.WAV	Tones/nullsilence.WAV
88.857	4.443	1	1	1.81	RhymeSpell/page.WAV	RhymeSpell/stage.WAV
93.3	4.443	2	1	1.218	RhymeSpell/woe.WAV	RhymeSpell/show.WAV
97.743	4.442	0	1	1.265	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.185	4.443	4	1	1.115	RhymeSpell/scheme.WAV	RhymeSpell/saint.WAV
106.628	4.443	2	1	1.54	RhymeSpell/foe.WAV	RhymeSpell/stow.WAV
111.071	4.443	0	1	1.055	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.514	4.443	6	1	0.736	Tones/650475300.WAV	Tones/650475300.WAV
119.957	4.443	6	0	0.894	Tones/425675500.WAV	Tones/425750500.WAV
124.4	4.442	0	1	1.124	Tones/nullsilence.WAV	Tones/nullsilence.WAV
128.842	4.443	5	1	0.7	Tones/350.WAV	Tones/425.WAV
133.285	4.443	0	1	0.969	Tones/nullsilence.WAV	Tones/nullsilence.WAV
137.728	4.443	2	1	1.029	RhymeSpell/weird.WAV	RhymeSpell/beard.WAV
142.171	4.443	1	1	0.815	RhymeSpell/cage.WAV	RhymeSpell/rage.WAV
146.614	4.443	3	1	0.964	RhymeSpell/grand.WAV	RhymeSpell/wand.WAV
151.057	4.442	6	0	1.125	Tones/875575325.WAV	Tones/875575400.WAV
155.499	4.443	3	1	1.061	RhymeSpell/breast.WAV	RhymeSpell/feast.WAV
159.942	4.443	0	1	0.899	Tones/nullsilence.WAV	Tones/nullsilence.WAV
164.385	4.443	5	1	0.79	Tones/850.WAV	Tones/850.WAV
168.828	4.443	0	1	1.103	Tones/nullsilence.WAV	Tones/nullsilence.WAV
173.271	4.443	6	0	0.94	Tones/725400775.WAV	Tones/650400775.WAV
177.714	4.443	2	1	0.931	RhymeSpell/plea.WAV	RhymeSpell/key.WAV
182.157	4.442	4	1	0.882	RhymeSpell/boom.WAV	RhymeSpell/past.WAV
186.599	4.443	5	1	0.717	Tones/775.WAV	Tones/700.WAV
191.042	4.443	0	1	1.022	Tones/nullsilence.WAV	Tones/nullsilence.WAV
195.485	4.443	0	1	1.054	Tones/nullsilence.WAV	Tones/nullsilence.WAV
199.928	4.443	4	1	0.772	RhymeSpell/brass.WAV	RhymeSpell/gut.WAV
204.371	4.443	0	1	1.107	Tones/nullsilence.WAV	Tones/nullsilence.WAV
208.814	4.442	4	1	0.842	RhymeSpell/nail.WAV	RhymeSpell/weep.WAV
213.256	4.443	0	1	1.034	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.699	4.443	3	0	1.576	RhymeSpell/christ.WAV	RhymeSpell/twist.WAV
222.142	4.443	5	1	1.282	Tones/625.WAV	Tones/625.WAV
226.585	4.443	2	1	1.263	RhymeSpell/froze.WAV	RhymeSpell/nose.WAV
231.028	4.443	0	1	0.982	Tones/nullsilence.WAV	Tones/nullsilence.WAV
235.471	4.442	1	1	1.243	RhymeSpell/cork.WAV	RhymeSpell/stork.WAV
239.913	4.443	0	1	1.088	Tones/nullsilence.WAV	Tones/nullsilence.WAV
244.356	4.443	4	1	0.952	RhymeSpell/food.WAV	RhymeSpell/brought.WAV
248.799	4.443	3	1	1.096	RhymeSpell/gone.WAV	RhymeSpell/phone.WAV
253.242	4.443	0	1	1.095	Tones/nullsilence.WAV	Tones/nullsilence.WAV
257.685	4.443	0	1	0.857	Tones/nullsilence.WAV	Tones/nullsilence.WAV
262.128	4.442	4	1	0.815	RhymeSpell/jet.WAV	RhymeSpell/pace.WAV
266.57	4.443	0	1	0.868	Tones/nullsilence.WAV	Tones/nullsilence.WAV
271.013	4.443	1	1	0.985	RhymeSpell/grow.WAV	RhymeSpell/snow.WAV
275.456	4.443	1	1	1.104	RhymeSpell/fluff.WAV	RhymeSpell/puff.WAV
279.899	4.443	6	1	0.918	Tones/325500725.WAV	Tones/325500725.WAV
284.342	4.443	6	0	0.913	Tones/625450850.WAV	Tones/625450775.WAV
288.785	4.442	0	1	1.03	Tones/nullsilence.WAV	Tones/nullsilence.WAV
293.227	4.443	4	1	1.173	RhymeSpell/calm.WAV	RhymeSpell/fame.WAV
297.67	4.443	0	1	1.055	Tones/nullsilence.WAV	Tones/nullsilence.WAV
302.113	4.443	2	1	1.172	RhymeSpell/grade.WAV	RhymeSpell/laid.WAV
