onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	2	1	1.143	RhymeSpell/crawl.WAV	RhymeSpell/ball.WAV
4.443	4.443	2	1	0.945	RhymeSpell/moan.WAV	RhymeSpell/bone.WAV
8.886	4.443	0	1	1.292	Tones/nullsilence.WAV	Tones/nullsilence.WAV
13.329	4.443	3	1	1.343	RhymeSpell/harm.WAV	RhymeSpell/warm.WAV
17.772	4.442	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
22.214	4.443	3	1	1.418	RhymeSpell/dull.WAV	RhymeSpell/pull.WAV
26.657	4.443	5	1	1.284	Tones/700.WAV	Tones/700.WAV
31.1	4.443	1	1	1.116	RhymeSpell/dime.WAV	RhymeSpell/lime.WAV
35.543	4.443	0	1	1.797	Tones/nullsilence.WAV	Tones/nullsilence.WAV
39.986	4.443	1	1	0.99	RhymeSpell/thread.WAV	RhymeSpell/dread.WAV
44.429	4.443	4	1	1.282	RhymeSpell/dash.WAV	RhymeSpell/brow.WAV
48.872	4.442	2	1	1.633	RhymeSpell/though.WAV	RhymeSpell/blow.WAV
53.314	4.443	2	1	1.491	RhymeSpell/greet.WAV	RhymeSpell/neat.WAV
57.757	4.443	0	1	1.861	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.443	1	1	2.153	RhymeSpell/mad.WAV	RhymeSpell/pad.WAV
66.643	4.443	0	1	1.833	Tones/nullsilence.WAV	Tones/nullsilence.WAV
71.086	4.443	5	1	1.296	Tones/450.WAV	Tones/525.WAV
75.529	4.442	0	1	1.664	Tones/nullsilence.WAV	Tones/nullsilence.WAV
79.971	4.443	3	1	3.258	RhymeSpell/tough.WAV	RhymeSpell/cough.WAV
84.414	4.443	6	1	1.603	Tones/350475625.WAV	Tones/350475625.WAV
88.857	4.443	1	0	2.184	RhymeSpell/drum.WAV	RhymeSpell/gum.WAV
93.3	4.443	0	1	2.522	Tones/nullsilence.WAV	Tones/nullsilence.WAV
97.743	4.443	5	1	2.137	Tones/825.WAV	Tones/750.WAV
102.186	4.621	5	1	1.07	Tones/875.WAV	Tones/875.WAV
106.807	4.443	2	1	1.457	RhymeSpell/comb.WAV	RhymeSpell/chrome.WAV
111.25	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.693	4.443	3	1	1.832	RhymeSpell/couch.WAV	RhymeSpell/touch.WAV
120.136	4.443	0	1	2.494	Tones/nullsilence.WAV	Tones/nullsilence.WAV
124.579	4.443	6	0	n/a	Tones/325575725.WAV	Tones/325500725.WAV
129.022	4.442	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
133.464	4.443	3	1	1.401	RhymeSpell/gull.WAV	RhymeSpell/bull.WAV
137.907	4.444	4	1	2.019	RhymeSpell/goes.WAV	RhymeSpell/lap.WAV
142.351	4.442	5	1	2.331	Tones/525.WAV	Tones/525.WAV
146.793	4.443	1	1	1.227	RhymeSpell/pay.WAV	RhymeSpell/play.WAV
151.236	4.443	0	1	1.553	Tones/nullsilence.WAV	Tones/nullsilence.WAV
155.679	4.443	4	1	2.03	RhymeSpell/staff.WAV	RhymeSpell/gain.WAV
160.122	4.442	5	1	2.617	Tones/425.WAV	Tones/425.WAV
164.564	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
169.007	4.443	4	1	2.049	RhymeSpell/scale.WAV	RhymeSpell/fly.WAV
173.45	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
177.893	4.443	6	0	1.646	Tones/425700850.WAV	Tones/425700775.WAV
182.336	4.443	0	1	2.034	Tones/nullsilence.WAV	Tones/nullsilence.WAV
186.779	4.442	1	1	1.289	RhymeSpell/hint.WAV	RhymeSpell/print.WAV
191.221	4.443	0	1	1.829	Tones/nullsilence.WAV	Tones/nullsilence.WAV
195.664	4.443	6	0	1.64	Tones/525800450.WAV	Tones/525800450.WAV
200.107	4.443	0	1	2.052	Tones/nullsilence.WAV	Tones/nullsilence.WAV
204.55	4.443	5	0	1.418	Tones/400.WAV	Tones/400.WAV
208.993	4.443	0	1	2.931	Tones/nullsilence.WAV	Tones/nullsilence.WAV
213.436	4.442	3	1	1.977	RhymeSpell/foot.WAV	RhymeSpell/hoot.WAV
217.878	4.443	0	1	1.591	Tones/nullsilence.WAV	Tones/nullsilence.WAV
222.321	4.443	3	1	1.566	RhymeSpell/glove.WAV	RhymeSpell/drove.WAV
226.764	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
231.207	4.443	2	0	n/a	RhymeSpell/trade.WAV	RhymeSpell/paid.WAV
235.65	4.443	3	1	1.712	RhymeSpell/moth.WAV	RhymeSpell/both.WAV
240.093	4.442	4	1	2.592	RhymeSpell/start.WAV	RhymeSpell/pure.WAV
244.535	4.443	6	0	n/a	Tones/600550400.WAV	Tones/675550400.WAV
248.978	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
253.421	4.443	5	1	1.282	Tones/500.WAV	Tones/500.WAV
257.864	4.443	0	1	2.99	Tones/nullsilence.WAV	Tones/nullsilence.WAV
262.307	4.443	6	0	1.813	Tones/450650850.WAV	Tones/375650850.WAV
266.75	4.443	0	1	2.139	Tones/nullsilence.WAV	Tones/nullsilence.WAV
271.193	4.442	1	1	1.644	RhymeSpell/wall.WAV	RhymeSpell/tall.WAV
275.635	4.443	0	1	1.91	Tones/nullsilence.WAV	Tones/nullsilence.WAV
280.078	4.443	2	1	1.306	RhymeSpell/glad.WAV	RhymeSpell/plaid.WAV
284.521	4.443	0	1	2.319	Tones/nullsilence.WAV	Tones/nullsilence.WAV
288.964	4.443	5	0	n/a	Tones/725.WAV	Tones/650.WAV
293.407	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
297.85	4.442	4	1	2.678	RhymeSpell/strut.WAV	RhymeSpell/glint.WAV
302.292	4.443	2	1	1.206	RhymeSpell/sheet.WAV	RhymeSpell/heat.WAV
306.735	4.443	6	0	n/a	Tones/750300700.WAV	Tones/750300700.WAV
311.178	4.443	2	1	2.888	RhymeSpell/whom.WAV	RhymeSpell/womb.WAV
315.621	4.443	4	1	1.478	RhymeSpell/spare.WAV	RhymeSpell/cow.WAV
320.064	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
324.507	4.442	3	1	1.658	RhymeSpell/fat.WAV	RhymeSpell/swat.WAV
328.949	4.443	4	1	1.317	RhymeSpell/team.WAV	RhymeSpell/brief.WAV
333.392	4.443	0	1	1.402	Tones/nullsilence.WAV	Tones/nullsilence.WAV
337.835	4.443	5	1	1.614	Tones/550.WAV	Tones/550.WAV
342.278	4.443	0	1	2.741	Tones/nullsilence.WAV	Tones/nullsilence.WAV
346.721	4.443	3	1	1.484	RhymeSpell/bad.WAV	RhymeSpell/wad.WAV
351.164	4.442	1	1	1.652	RhymeSpell/glare.WAV	RhymeSpell/share.WAV
355.606	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
360.049	4.443	1	1	1.754	RhymeSpell/cold.WAV	RhymeSpell/told.WAV
364.492	4.443	6	1	1.033	Tones/775625825.WAV	Tones/775625825.WAV
368.935	4.443	1	1	1.396	RhymeSpell/dawn.WAV	RhymeSpell/lawn.WAV
373.378	4.443	1	0	1.831	RhymeSpell/broke.WAV	RhymeSpell/joke.WAV
377.821	4.443	4	1	1.672	RhymeSpell/craft.WAV	RhymeSpell/young.WAV
382.264	4.442	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
386.706	4.443	3	0	2.153	RhymeSpell/hull.WAV	RhymeSpell/full.WAV
391.149	4.443	3	0	1.154	RhymeSpell/freight.WAV	RhymeSpell/height.WAV
395.592	4.443	5	0	1.627	Tones/750.WAV	Tones/675.WAV
400.035	4.443	2	1	1.185	RhymeSpell/stool.WAV	RhymeSpell/ghoul.WAV
404.478	4.443	2	1	1.83	RhymeSpell/hoe.WAV	RhymeSpell/throw.WAV
408.921	4.442	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
413.363	4.443	6	0	n/a	Tones/875675500.WAV	Tones/875675500.WAV
417.806	4.443	3	0	n/a	RhymeSpell/cost.WAV	RhymeSpell/ghost.WAV
422.249	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
426.692	4.443	6	0	2.054	Tones/650350575.WAV	Tones/650350575.WAV
431.135	4.443	2	1	1.807	RhymeSpell/gas.WAV	RhymeSpell/pass.WAV
435.578	4.442	3	1	1.564	RhymeSpell/blood.WAV	RhymeSpell/wood.WAV
440.02	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
444.463	4.443	4	1	2.176	RhymeSpell/vend.WAV	RhymeSpell/space.WAV
448.906	4.443	2	1	1.551	RhymeSpell/choose.WAV	RhymeSpell/lose.WAV
453.349	4.443	6	0	n/a	Tones/700550775.WAV	Tones/700475775.WAV
457.792	4.443	0	0	n/a	Tones/nullsilence.WAV	Tones/nullsilence.WAV
462.235	4.442	6	1	1.314	Tones/825600375.WAV	Tones/825675375.WAV
466.677	4.443	5	1	2.251	Tones/475.WAV	Tones/550.WAV
471.12	4.443	0	1	1.693	Tones/nullsilence.WAV	Tones/nullsilence.WAV
475.563	4.439	0	1	2.302	Tones/nullsilence.WAV	Tones/nullsilence.WAV
