onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	1	1.468	RhymeSpell/mouth.WAV	RhymeSpell/youth.WAV
4.443	4.443	2	1	1.101	RhymeSpell/tone.WAV	RhymeSpell/known.WAV
8.886	4.442	5	1	1.09	Tones/675.WAV	Tones/600.WAV
13.328	4.443	0	1	1.309	Tones/nullsilence.WAV	Tones/nullsilence.WAV
17.771	4.443	3	0	1.357	RhymeSpell/pool.WAV	RhymeSpell/wool.WAV
22.214	4.443	0	1	1.351	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.657	4.443	5	1	1.08	Tones/600.WAV	Tones/600.WAV
31.1	4.443	5	1	1.376	Tones/325.WAV	Tones/325.WAV
35.543	4.442	1	1	1.453	RhymeSpell/meal.WAV	RhymeSpell/seal.WAV
39.985	4.443	0	1	1.382	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.428	4.443	3	1	1.214	RhymeSpell/low.WAV	RhymeSpell/vow.WAV
48.871	4.443	6	1	1.364	Tones/425600750.WAV	Tones/425600750.WAV
53.314	4.443	0	1	1.324	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.757	4.443	0	1	1.443	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.443	4	1	1.245	RhymeSpell/wrist.WAV	RhymeSpell/friend.WAV
66.643	4.442	4	1	1.558	RhymeSpell/halt.WAV	RhymeSpell/stain.WAV
71.085	4.459	0	1	1.572	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.544	4.443	6	1	1.331	Tones/550800525.WAV	Tones/550800600.WAV
79.987	4.443	6	0	1.415	Tones/350825400.WAV	Tones/425825400.WAV
84.43	4.443	0	1	1.39	Tones/nullsilence.WAV	Tones/nullsilence.WAV
88.873	4.443	1	1	1.377	RhymeSpell/cure.WAV	RhymeSpell/sure.WAV
93.316	4.443	2	1	1.858	RhymeSpell/sleek.WAV	RhymeSpell/speak.WAV
97.759	4.443	0	1	1.492	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.202	4.442	4	1	1.422	RhymeSpell/trust.WAV	RhymeSpell/chalk.WAV
106.644	4.443	2	1	1.14	RhymeSpell/street.WAV	RhymeSpell/wheat.WAV
111.087	4.443	0	1	1.344	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.53	4.443	6	1	1.175	Tones/650475300.WAV	Tones/650475300.WAV
119.973	4.443	6	0	1.216	Tones/425675500.WAV	Tones/425750500.WAV
124.416	4.443	0	1	1.37	Tones/nullsilence.WAV	Tones/nullsilence.WAV
128.859	4.442	5	1	1.292	Tones/350.WAV	Tones/425.WAV
133.301	4.443	0	1	1.387	Tones/nullsilence.WAV	Tones/nullsilence.WAV
137.744	4.443	2	1	1.214	RhymeSpell/rear.WAV	RhymeSpell/mere.WAV
142.187	4.443	1	1	1.215	RhymeSpell/crown.WAV	RhymeSpell/town.WAV
146.63	4.443	3	0	1.983	RhymeSpell/sword.WAV	RhymeSpell/word.WAV
151.073	4.443	6	1	1.288	Tones/875575325.WAV	Tones/875575400.WAV
155.516	4.442	3	1	1.132	RhymeSpell/head.WAV	RhymeSpell/bead.WAV
159.958	4.443	0	1	1.354	Tones/nullsilence.WAV	Tones/nullsilence.WAV
164.401	4.443	5	1	1.333	Tones/850.WAV	Tones/850.WAV
168.844	4.443	0	1	1.489	Tones/nullsilence.WAV	Tones/nullsilence.WAV
173.287	4.443	6	0	1.613	Tones/725400775.WAV	Tones/650400775.WAV
177.73	4.443	2	1	1.126	RhymeSpell/size.WAV	RhymeSpell/wise.WAV
182.173	4.443	4	1	1.148	RhymeSpell/clash.WAV	RhymeSpell/worse.WAV
186.616	4.442	5	1	1.246	Tones/775.WAV	Tones/700.WAV
191.058	4.443	0	1	1.427	Tones/nullsilence.WAV	Tones/nullsilence.WAV
195.501	4.443	0	1	1.27	Tones/nullsilence.WAV	Tones/nullsilence.WAV
199.944	4.443	4	1	1.475	RhymeSpell/loose.WAV	RhymeSpell/drew.WAV
204.387	4.443	0	1	1.515	Tones/nullsilence.WAV	Tones/nullsilence.WAV
208.83	4.443	4	1	1.342	RhymeSpell/yeast.WAV	RhymeSpell/tooth.WAV
213.273	4.442	0	1	1.614	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.715	4.443	3	1	1.349	RhymeSpell/shove.WAV	RhymeSpell/wove.WAV
222.158	4.443	5	1	1.179	Tones/625.WAV	Tones/625.WAV
226.601	4.443	2	1	1.454	RhymeSpell/chair.WAV	RhymeSpell/scare.WAV
231.044	4.443	0	1	1.423	Tones/nullsilence.WAV	Tones/nullsilence.WAV
235.487	4.443	1	1	1.336	RhymeSpell/dad.WAV	RhymeSpell/sad.WAV
239.93	4.442	0	1	1.599	Tones/nullsilence.WAV	Tones/nullsilence.WAV
244.372	4.444	4	1	1.404	RhymeSpell/beef.WAV	RhymeSpell/keep.WAV
248.816	4.442	3	1	1.312	RhymeSpell/broad.WAV	RhymeSpell/toad.WAV
253.258	4.443	0	1	1.417	Tones/nullsilence.WAV	Tones/nullsilence.WAV
257.701	4.443	0	1	1.438	Tones/nullsilence.WAV	Tones/nullsilence.WAV
262.144	4.443	4	1	2.241	RhymeSpell/rail.WAV	RhymeSpell/fast.WAV
266.587	4.443	0	1	1.457	Tones/nullsilence.WAV	Tones/nullsilence.WAV
271.03	4.442	1	1	1.232	RhymeSpell/leg.WAV	RhymeSpell/peg.WAV
275.472	4.443	1	1	2.195	RhymeSpell/mule.WAV	RhymeSpell/rule.WAV
279.915	4.443	6	1	1.331	Tones/325500725.WAV	Tones/325500725.WAV
284.358	4.443	6	1	1.389	Tones/625450850.WAV	Tones/625450775.WAV
288.801	4.443	0	1	1.567	Tones/nullsilence.WAV	Tones/nullsilence.WAV
293.244	4.443	4	1	1.148	RhymeSpell/storm.WAV	RhymeSpell/chose.WAV
297.687	4.442	0	1	1.433	Tones/nullsilence.WAV	Tones/nullsilence.WAV
302.129	4.443	2	1	1.17	RhymeSpell/prize.WAV	RhymeSpell/rise.WAV
306.572	4.443	0	1	1.775	Tones/nullsilence.WAV	Tones/nullsilence.WAV
311.015	4.443	1	1	1.369	RhymeSpell/fought.WAV	RhymeSpell/sought.WAV
315.458	4.443	4	1	1.422	RhymeSpell/wage.WAV	RhymeSpell/spice.WAV
319.901	4.443	1	1	1.178	RhymeSpell/beast.WAV	RhymeSpell/least.WAV
324.344	4.442	5	1	1.182	Tones/800.WAV	Tones/800.WAV
328.786	4.443	5	1	1.259	Tones/375.WAV	Tones/450.WAV
333.229	4.443	0	1	1.259	Tones/nullsilence.WAV	Tones/nullsilence.WAV
337.672	4.443	4	1	1.454	RhymeSpell/dome.WAV	RhymeSpell/fool.WAV
342.115	4.459	0	1	1.522	Tones/nullsilence.WAV	Tones/nullsilence.WAV
346.574	4.443	1	1	1.734	RhymeSpell/grant.WAV	RhymeSpell/slant.WAV
351.017	4.443	1	1	1.356	RhymeSpell/numb.WAV	RhymeSpell/thumb.WAV
355.46	4.443	1	1	1.295	RhymeSpell/chess.WAV	RhymeSpell/press.WAV
359.903	4.442	6	1	1.187	Tones/875675300.WAV	Tones/875675300.WAV
364.345	4.443	3	1	1.344	RhymeSpell/damp.WAV	RhymeSpell/swamp.WAV
368.788	4.443	2	1	1.247	RhymeSpell/true.WAV	RhymeSpell/grew.WAV
373.231	4.443	0	1	1.324	Tones/nullsilence.WAV	Tones/nullsilence.WAV
377.674	4.443	5	1	1.25	Tones/650.WAV	Tones/575.WAV
382.117	4.443	3	1	1.439	RhymeSpell/shown.WAV	RhymeSpell/clown.WAV
386.56	4.443	4	1	1.738	RhymeSpell/paint.WAV	RhymeSpell/sigh.WAV
391.003	4.442	1	1	1.195	RhymeSpell/stone.WAV	RhymeSpell/zone.WAV
395.445	4.443	0	1	1.838	Tones/nullsilence.WAV	Tones/nullsilence.WAV
399.888	4.443	6	1	1.625	Tones/375750475.WAV	Tones/375750475.WAV
404.331	4.443	0	1	1.644	Tones/nullsilence.WAV	Tones/nullsilence.WAV
408.774	4.443	0	1	1.384	Tones/nullsilence.WAV	Tones/nullsilence.WAV
413.217	4.443	2	1	1.152	RhymeSpell/spear.WAV	RhymeSpell/sphere.WAV
417.66	4.442	0	1	1.274	Tones/nullsilence.WAV	Tones/nullsilence.WAV
422.102	4.443	6	1	1.778	Tones/375800525.WAV	Tones/375800525.WAV
426.545	4.443	2	1	1.34	RhymeSpell/pro.WAV	RhymeSpell/mow.WAV
430.988	4.443	0	1	1.527	Tones/nullsilence.WAV	Tones/nullsilence.WAV
435.431	4.443	4	1	1.268	RhymeSpell/home.WAV	RhymeSpell/form.WAV
439.874	4.443	3	1	1.575	RhymeSpell/smooth.WAV	RhymeSpell/booth.WAV
444.317	4.442	0	1	1.27	Tones/nullsilence.WAV	Tones/nullsilence.WAV
448.759	4.443	1	1	1.212	RhymeSpell/grief.WAV	RhymeSpell/thief.WAV
453.202	4.443	2	1	1.301	RhymeSpell/top.WAV	RhymeSpell/swap.WAV
457.645	4.443	5	1	1.121	Tones/300.WAV	Tones/375.WAV
462.088	4.443	0	1	1.288	Tones/nullsilence.WAV	Tones/nullsilence.WAV
466.531	4.443	5	1	1.365	Tones/575.WAV	Tones/650.WAV
470.974	4.443	0	1	1.391	Tones/nullsilence.WAV	Tones/nullsilence.WAV
475.417	4.439	4	1	1.287	RhymeSpell/dream.WAV	RhymeSpell/blame.WAV
