onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	3	1	2.344	RhymeSpell/took.WAV	RhymeSpell/spook.WAV
4.443	4.443	2	1	1.929	RhymeSpell/quo.WAV	RhymeSpell/glow.WAV
8.886	4.443	5	1	1.975	Tones/675.WAV	Tones/600.WAV
13.329	4.654	0	1	1.36	Tones/nullsilence.WAV	Tones/nullsilence.WAV
17.983	4.443	3	1	2.412	RhymeSpell/seat.WAV	RhymeSpell/threat.WAV
22.426	4.443	0	1	2.157	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.869	4.443	5	1	1.461	Tones/600.WAV	Tones/600.WAV
31.312	4.442	5	1	1.101	Tones/325.WAV	Tones/325.WAV
35.754	4.443	1	0	2.277	RhymeSpell/car.WAV	RhymeSpell/star.WAV
40.197	4.443	0	1	1.555	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.64	4.443	3	0	1.662	RhymeSpell/flash.WAV	RhymeSpell/wash.WAV
49.083	4.443	6	1	1.497	Tones/425600750.WAV	Tones/425600750.WAV
53.526	4.443	0	1	1.469	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.969	4.442	0	1	1.421	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.411	4.443	4	1	3.017	RhymeSpell/name.WAV	RhymeSpell/knee.WAV
66.854	4.443	4	1	1.29	RhymeSpell/cap.WAV	RhymeSpell/north.WAV
71.297	4.443	0	1	1.47	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.74	4.443	6	0	1.266	Tones/550800525.WAV	Tones/550800600.WAV
80.183	4.443	6	0	1.345	Tones/350825400.WAV	Tones/425825400.WAV
84.626	4.442	0	1	0.883	Tones/nullsilence.WAV	Tones/nullsilence.WAV
89.068	4.443	1	1	1.609	RhymeSpell/page.WAV	RhymeSpell/stage.WAV
93.511	4.443	2	1	2.03	RhymeSpell/woe.WAV	RhymeSpell/show.WAV
97.954	4.443	0	1	1.275	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.397	4.443	4	1	1.35	RhymeSpell/scheme.WAV	RhymeSpell/saint.WAV
106.84	4.443	2	1	3.174	RhymeSpell/foe.WAV	RhymeSpell/stow.WAV
111.283	4.442	0	1	1.886	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.725	4.443	6	1	1.176	Tones/650475300.WAV	Tones/650475300.WAV
120.168	4.443	6	0	0.988	Tones/425675500.WAV	Tones/425750500.WAV
124.611	4.443	0	1	1.342	Tones/nullsilence.WAV	Tones/nullsilence.WAV
129.054	4.443	5	0	n/a	Tones/350.WAV	Tones/425.WAV
133.497	4.443	0	1	1.754	Tones/nullsilence.WAV	Tones/nullsilence.WAV
137.94	4.443	2	0	2.565	RhymeSpell/weird.WAV	RhymeSpell/beard.WAV
142.383	4.442	1	1	1.636	RhymeSpell/cage.WAV	RhymeSpell/rage.WAV
146.825	4.443	3	0	2.307	RhymeSpell/grand.WAV	RhymeSpell/wand.WAV
