onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.638	4	1	2.204	Tones/450.WAV	Tones/525.WAV
4.638	4.443	2	1	1.421	Semantic/human.WAV	Semantic/person.WAV
9.081	4.443	0	1	1.597	Tones/nullsilence.WAV	Tones/nullsilence.WAV
13.524	4.442	4	1	1.538	Tones/825.WAV	Tones/750.WAV
17.966	4.443	5	0	2.878	Tones/375800525.WAV	Tones/375800525.WAV
22.409	4.443	0	1	1.253	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.852	4.443	5	0	n/a	Tones/350475625.WAV	Tones/350475625.WAV
31.295	4.443	4	0	n/a	Tones/875.WAV	Tones/875.WAV
35.738	4.443	4	1	1.207	Tones/525.WAV	Tones/525.WAV
40.181	4.442	0	1	1.333	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.623	4.443	1	0	1.693	Semantic/web.WAV	Semantic/spider.WAV
49.066	4.443	2	1	3.057	Semantic/dig.WAV	Semantic/shovel.WAV
53.509	4.443	0	1	1.518	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.952	4.443	3	1	2.623	Semantic/trade.WAV	Semantic/square.WAV
62.395	4.443	5	0	2.28	Tones/325575725.WAV	Tones/325500725.WAV
66.838	4.442	1	1	1.721	Semantic/murder.WAV	Semantic/kill.WAV
71.28	4.443	0	1	1.606	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.723	4.443	1	1	1.909	Semantic/trash.WAV	Semantic/garbage.WAV
80.166	4.443	0	1	1.088	Tones/nullsilence.WAV	Tones/nullsilence.WAV
84.609	4.443	1	1	1.839	Semantic/tall.WAV	Semantic/short.WAV
89.052	4.443	0	1	1.966	Tones/nullsilence.WAV	Tones/nullsilence.WAV
93.495	4.443	2	1	1.887	Semantic/raisin.WAV	Semantic/prune.WAV
97.938	4.442	0	1	2.584	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.38	4.443	1	1	3.02	Semantic/baggage.WAV	Semantic/luggage.WAV
106.823	4.443	0	1	1.433	Tones/nullsilence.WAV	Tones/nullsilence.WAV
111.266	4.443	2	0	3.043	Semantic/picture.WAV	Semantic/painting.WAV
115.709	4.443	2	1	1.304	Semantic/truth.WAV	Semantic/honest.WAV
120.152	4.443	0	1	2.924	Tones/nullsilence.WAV	Tones/nullsilence.WAV
124.595	4.442	3	0	n/a	Semantic/gently.WAV	Semantic/ceiling.WAV
129.037	4.443	0	1	1.553	Tones/nullsilence.WAV	Tones/nullsilence.WAV
133.48	4.443	4	1	2.161	Tones/425.WAV	Tones/425.WAV
137.923	4.443	0	1	2.47	Tones/nullsilence.WAV	Tones/nullsilence.WAV
142.366	4.443	1	0	n/a	Semantic/buyer.WAV	Semantic/seller.WAV
146.809	4.443	1	1	2.353	Semantic/insect.WAV	Semantic/bug.WAV
151.252	4.442	2	1	1.24	Semantic/cactus.WAV	Semantic/prickly.WAV
155.694	4.443	0	1	1.515	Tones/nullsilence.WAV	Tones/nullsilence.WAV
160.137	4.443	1	1	1.682	Semantic/big.WAV	Semantic/small.WAV
164.58	4.443	0	1	2.594	Tones/nullsilence.WAV	Tones/nullsilence.WAV
169.023	4.443	3	1	1.624	Semantic/stack.WAV	Semantic/chef.WAV
173.466	4.443	0	1	0.693	Tones/nullsilence.WAV	Tones/nullsilence.WAV
177.909	4.442	3	1	2.33	Semantic/headed.WAV	Semantic/thirty.WAV
182.351	4.443	0	1	2.186	Tones/nullsilence.WAV	Tones/nullsilence.WAV
186.794	4.443	1	1	1.341	Semantic/summer.WAV	Semantic/winter.WAV
191.237	4.443	4	1	1.499	Tones/400.WAV	Tones/400.WAV
195.68	4.443	0	1	2.631	Tones/nullsilence.WAV	Tones/nullsilence.WAV
200.123	4.443	1	1	1.664	Semantic/itch.WAV	Semantic/scratch.WAV
204.566	4.443	4	1	1.866	Tones/500.WAV	Tones/500.WAV
209.009	4.442	3	0	n/a	Semantic/turtle.WAV	Semantic/boom.WAV
213.451	4.443	0	1	2.555	Tones/nullsilence.WAV	Tones/nullsilence.WAV
217.894	4.443	5	0	2.113	Tones/425700850.WAV	Tones/425700775.WAV
222.337	4.443	0	1	1.598	Tones/nullsilence.WAV	Tones/nullsilence.WAV
226.78	4.443	4	0	2.178	Tones/725.WAV	Tones/650.WAV
