onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	2	1	0.675	RhymeSpell/stroll.bmp	RhymeSpell/bowl1.bmp
4.443	4.442	2	1	0.815	RhymeSpell/shed.bmp	RhymeSpell/tread1.bmp
8.885	4.443	0	1	0.89	RhymeSpell/null.bmp	RhymeSpell/null.bmp
13.328	4.443	3	1	0.781	RhymeSpell/cove.bmp	RhymeSpell/prove2.bmp
17.771	4.443	0	1	0.471	RhymeSpell/null.bmp	RhymeSpell/null.bmp
22.214	4.443	3	1	0.674	RhymeSpell/climb.bmp	RhymeSpell/limb1.bmp
26.657	4.443	5	1	0.657	Symbols/m.bmp	Symbols/m2.bmp
31.1	4.442	1	1	0.726	RhymeSpell/class.bmp	RhymeSpell/mass2.bmp
35.542	4.443	0	1	0.914	RhymeSpell/null.bmp	RhymeSpell/null.bmp
39.985	4.443	1	1	0.82	RhymeSpell/brain.bmp	RhymeSpell/train2.bmp
44.428	4.443	4	1	0.636	RhymeSpell/norm.bmp	RhymeSpell/group1.bmp
48.871	4.443	2	1	0.859	RhymeSpell/caught.bmp	RhymeSpell/bought2.bmp
53.314	4.443	2	0	0.613	RhymeSpell/putt.bmp	RhymeSpell/cut2.bmp
57.757	4.442	0	1	0.54	RhymeSpell/null.bmp	RhymeSpell/null.bmp
62.199	4.443	1	1	0.614	RhymeSpell/nod.bmp	RhymeSpell/rod1.bmp
66.642	4.443	0	1	0.758	RhymeSpell/null.bmp	RhymeSpell/null.bmp
71.085	4.443	5	1	0.962	Symbols/z.bmp	Symbols/t1.bmp
75.528	4.443	0	1	0.706	RhymeSpell/null.bmp	RhymeSpell/null.bmp
79.971	4.443	3	1	0.712	RhymeSpell/hatch.bmp	RhymeSpell/watch2.bmp
84.414	4.443	6	1	0.712	Symbols/lfa.bmp	Symbols/lfa1.bmp
88.857	4.442	1	1	0.53	RhymeSpell/mark.bmp	RhymeSpell/park1.bmp
93.299	4.443	0	1	0.692	RhymeSpell/null.bmp	RhymeSpell/null.bmp
97.742	4.443	5	1	0.904	Symbols/j.bmp	Symbols/o1.bmp
102.185	4.443	5	1	0.597	Symbols/b.bmp	Symbols/b2.bmp
106.628	4.443	2	1	1.21	RhymeSpell/stuff.bmp	RhymeSpell/rough1.bmp
111.071	4.443	0	1	0.654	RhymeSpell/null.bmp	RhymeSpell/null.bmp
115.514	4.442	3	1	1.13	RhymeSpell/cheat.bmp	RhymeSpell/sweat1.bmp
119.956	4.443	0	1	0.85	RhymeSpell/null.bmp	RhymeSpell/null.bmp
124.399	4.443	6	1	0.761	Symbols/zti.bmp	Symbols/zvi1.bmp
128.842	4.443	0	1	0.684	RhymeSpell/null.bmp	RhymeSpell/null.bmp
133.285	4.443	3	1	0.854	RhymeSpell/flood.bmp	RhymeSpell/mood1.bmp
137.728	4.443	4	0	n/a	RhymeSpell/slap.bmp	RhymeSpell/tool1.bmp
142.171	4.442	5	1	0.529	Symbols/y.bmp	Symbols/y1.bmp
146.613	4.443	1	1	0.824	RhymeSpell/paste.bmp	RhymeSpell/taste1.bmp
151.056	4.443	0	1	0.52	RhymeSpell/null.bmp	RhymeSpell/null.bmp
155.499	4.443	4	1	1.162	RhymeSpell/walk.bmp	RhymeSpell/reef2.bmp
159.942	4.443	5	1	0.625	Symbols/a.bmp	Symbols/a1.bmp
164.385	4.443	0	1	0.765	RhymeSpell/null.bmp	RhymeSpell/null.bmp
168.828	4.442	4	1	0.753	RhymeSpell/trap.bmp	RhymeSpell/treat1.bmp
173.27	4.443	0	1	0.913	RhymeSpell/null.bmp	RhymeSpell/null.bmp
177.713	4.443	6	1	0.854	Symbols/drp.bmp	Symbols/drn1.bmp
182.156	4.443	0	1	0.795	RhymeSpell/null.bmp	RhymeSpell/null.bmp
186.599	4.443	1	1	0.815	RhymeSpell/sir.bmp	RhymeSpell/stir1.bmp
191.042	4.443	0	1	0.755	RhymeSpell/null.bmp	RhymeSpell/null.bmp
195.485	4.443	6	1	0.843	Symbols/ntv.bmp	Symbols/ntv2.bmp
199.928	4.442	0	1	1.163	RhymeSpell/null.bmp	RhymeSpell/null.bmp
204.37	4.443	5	1	0.64	Symbols/e.bmp	Symbols/e1.bmp
208.813	4.443	0	1	0.932	RhymeSpell/null.bmp	RhymeSpell/null.bmp
213.256	4.443	3	1	0.657	RhymeSpell/chase.bmp	RhymeSpell/phrase2.bmp
217.699	4.443	0	1	1.607	RhymeSpell/null.bmp	RhymeSpell/null.bmp
222.142	4.443	3	1	0.739	RhymeSpell/fan.bmp	RhymeSpell/swan1.bmp
226.585	4.442	0	1	0.538	RhymeSpell/null.bmp	RhymeSpell/null.bmp
231.027	4.443	2	1	0.862	RhymeSpell/cone.bmp	RhymeSpell/blown2.bmp
235.47	4.443	3	1	0.588	RhymeSpell/deaf.bmp	RhymeSpell/leaf2.bmp
239.913	4.443	4	1	3.052	RhymeSpell/drown.bmp	RhymeSpell/whose1.bmp
244.356	4.443	6	1	0.878	Symbols/gbk.bmp	Symbols/rbk2.bmp
248.799	4.443	0	0	1.025	RhymeSpell/null.bmp	RhymeSpell/null.bmp
253.242	4.442	5	1	0.556	Symbols/f.bmp	Symbols/f1.bmp
257.684	4.443	0	1	0.743	RhymeSpell/null.bmp	RhymeSpell/null.bmp
262.127	4.443	6	1	0.979	Symbols/zsj.bmp	Symbols/wsj1.bmp
266.57	4.443	0	1	1.171	RhymeSpell/null.bmp	RhymeSpell/null.bmp
271.013	4.443	1	1	0.794	RhymeSpell/chance.bmp	RhymeSpell/dance2.bmp
275.456	4.443	0	1	0.545	RhymeSpell/null.bmp	RhymeSpell/null.bmp
279.899	4.442	2	1	0.883	RhymeSpell/zone.bmp	RhymeSpell/flown1.bmp
284.341	4.443	0	1	0.714	RhymeSpell/null.bmp	RhymeSpell/null.bmp
288.784	4.443	5	1	0.66	Symbols/o.bmp	Symbols/d1.bmp
293.227	4.443	0	1	0.282	RhymeSpell/null.bmp	RhymeSpell/null.bmp
297.67	4.443	4	1	0.687	RhymeSpell/pose.bmp	RhymeSpell/brown2.bmp
