onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.442	3	1	1.428	Semantic/system.bmp	Semantic/head2.bmp
4.442	4.443	2	1	1.351	Semantic/speak.bmp	Semantic/talk2.bmp
8.885	4.443	3	1	1.329	Semantic/cobra.bmp	Semantic/slipper2.bmp
13.328	4.443	0	1	1.362	Semantic/null.bmp	Semantic/null.bmp
17.771	4.443	2	1	1.484	Semantic/distance.bmp	Semantic/mile1.bmp
22.214	4.443	4	1	1.282	Symbols/t.bmp	Symbols/g2.bmp
26.657	4.442	0	1	1.44	Semantic/null.bmp	Semantic/null.bmp
31.099	4.443	4	1	1.523	Symbols/w.bmp	Symbols/w2.bmp
35.542	4.443	4	1	1.497	Symbols/u.bmp	Symbols/u2.bmp
39.985	4.443	4	1	1.396	Symbols/s.bmp	Symbols/j2.bmp
44.428	4.443	0	1	1.519	Semantic/null.bmp	Semantic/null.bmp
48.871	4.443	4	1	1.502	Symbols/l.bmp	Symbols/l2.bmp
53.314	4.442	0	1	1.491	Semantic/null.bmp	Semantic/null.bmp
57.756	4.443	3	1	1.364	Semantic/chill.bmp	Semantic/hawk2.bmp
62.199	4.443	0	1	1.548	Semantic/null.bmp	Semantic/null.bmp
66.642	4.443	1	1	1.569	Semantic/thin.bmp	Semantic/fat2.bmp
71.085	4.443	1	1	1.457	Semantic/sketch.bmp	Semantic/draw2.bmp
75.528	4.443	0	1	1.925	Semantic/null.bmp	Semantic/null.bmp
79.971	4.442	1	1	1.794	Semantic/dog.bmp	Semantic/cat1.bmp
84.413	4.443	0	1	1.449	Semantic/null.bmp	Semantic/null.bmp
88.856	4.443	2	1	1.327	Semantic/guide.bmp	Semantic/tour2.bmp
93.299	4.443	0	1	1.604	Semantic/null.bmp	Semantic/null.bmp
97.742	4.443	3	1	1.401	Semantic/adult.bmp	Semantic/pond1.bmp
102.185	4.443	0	1	1.373	Semantic/null.bmp	Semantic/null.bmp
106.628	4.443	2	1	1.596	Semantic/reef.bmp	Semantic/coral1.bmp
111.071	4.442	5	1	1.299	Symbols/mfc.bmp	Symbols/mfc1.bmp
115.513	4.443	0	1	1.871	Semantic/null.bmp	Semantic/null.bmp
119.956	4.443	1	1	1.587	Semantic/little.bmp	Semantic/big1.bmp
124.399	4.443	2	1	1.547	Semantic/motion.bmp	Semantic/movement2.bmp
128.842	4.443	3	1	1.505	Semantic/hoof.bmp	Semantic/stitch2.bmp
133.285	4.443	4	1	1.301	Symbols/c.bmp	Symbols/v1.bmp
137.728	4.442	2	1	1.448	Semantic/salad.bmp	Semantic/lettuce1.bmp
142.17	4.443	0	1	1.522	Semantic/null.bmp	Semantic/null.bmp
146.613	4.443	2	0	2.632	Semantic/lip.bmp	Semantic/kiss1.bmp
151.056	4.443	2	1	1.424	Semantic/shout.bmp	Semantic/yell1.bmp
155.499	4.443	0	1	1.394	Semantic/null.bmp	Semantic/null.bmp
159.942	4.443	1	1	1.408	Semantic/dime.bmp	Semantic/nickel1.bmp
164.385	4.442	4	1	1.256	Symbols/n.bmp	Symbols/n1.bmp
168.827	4.443	3	1	1.229	Semantic/cream.bmp	Semantic/grip2.bmp
173.27	4.443	3	1	1.537	Semantic/trust.bmp	Semantic/dozen1.bmp
177.713	4.443	3	1	1.677	Semantic/sailing.bmp	Semantic/nest2.bmp
182.156	4.443	0	1	1.539	Semantic/null.bmp	Semantic/null.bmp
186.599	4.443	3	1	1.295	Semantic/pigeon.bmp	Semantic/gamble2.bmp
191.042	4.442	2	1	1.387	Semantic/maple.bmp	Semantic/syrup2.bmp
195.484	4.443	0	1	1.398	Semantic/null.bmp	Semantic/null.bmp
199.927	4.443	4	1	1.259	Symbols/i.bmp	Symbols/i2.bmp
204.37	4.443	2	1	1.369	Semantic/hop.bmp	Semantic/skip1.bmp
208.813	4.443	4	1	1.253	Symbols/r.bmp	Symbols/z2.bmp
213.256	4.443	0	1	1.484	Semantic/null.bmp	Semantic/null.bmp
217.699	4.443	5	1	1.299	Symbols/crs.bmp	Symbols/cre2.bmp
222.142	4.442	0	1	1.471	Semantic/null.bmp	Semantic/null.bmp
226.584	4.443	4	1	1.406	Symbols/p.bmp	Symbols/s1.bmp
231.027	4.443	0	1	1.598	Semantic/null.bmp	Semantic/null.bmp
235.47	4.443	3	1	1.538	Semantic/blanket.bmp	Semantic/split2.bmp
239.913	4.443	0	1	1.48	Semantic/null.bmp	Semantic/null.bmp
244.356	4.443	1	1	1.695	Semantic/yours.bmp	Semantic/mine1.bmp
248.799	4.442	0	1	1.323	Semantic/null.bmp	Semantic/null.bmp
253.241	4.443	3	1	1.23	Semantic/corn.bmp	Semantic/blame1.bmp
257.684	4.443	3	1	1.339	Semantic/hunter.bmp	Semantic/lemon2.bmp
262.127	4.443	0	1	1.323	Semantic/null.bmp	Semantic/null.bmp
266.57	4.443	5	1	1.376	Symbols/pcf.bmp	Symbols/kcf2.bmp
271.013	4.443	5	1	1.504	Symbols/van.bmp	Symbols/van2.bmp
275.456	4.442	1	1	1.403	Semantic/prison.bmp	Semantic/jail2.bmp
279.898	4.443	2	1	1.681	Semantic/hoot.bmp	Semantic/owl2.bmp
284.341	4.443	5	1	1.43	Symbols/jzd.bmp	Symbols/jbd2.bmp
288.784	4.443	0	1	1.402	Semantic/null.bmp	Semantic/null.bmp
293.227	4.443	4	1	1.448	Symbols/v.bmp	Symbols/h1.bmp
297.67	4.443	0	1	1.595	Semantic/null.bmp	Semantic/null.bmp
302.113	4.442	2	1	1.499	Semantic/water.bmp	Semantic/drink2.bmp
306.555	4.443	0	1	1.329	Semantic/null.bmp	Semantic/null.bmp
310.998	4.443	1	1	1.44	Semantic/table.bmp	Semantic/chair1.bmp
315.441	4.443	0	1	1.554	Semantic/null.bmp	Semantic/null.bmp
319.884	4.443	1	1	1.783	Semantic/vine.bmp	Semantic/grape2.bmp
324.327	4.443	0	1	1.513	Semantic/null.bmp	Semantic/null.bmp
328.77	4.443	2	1	1.43	Semantic/throw.bmp	Semantic/catch1.bmp
333.213	4.442	4	1	1.432	Symbols/h.bmp	Symbols/c2.bmp
337.655	4.443	0	1	1.582	Semantic/null.bmp	Semantic/null.bmp
342.098	4.443	3	1	1.662	Semantic/able.bmp	Semantic/party2.bmp
346.541	4.443	5	1	1.318	Symbols/ksg.bmp	Symbols/ksj2.bmp
350.984	4.443	5	1	1.625	Symbols/uab.bmp	Symbols/iab1.bmp
355.427	4.443	1	1	1.523	Semantic/lend.bmp	Semantic/borrow1.bmp
359.87	4.442	0	1	1.573	Semantic/null.bmp	Semantic/null.bmp
364.312	4.443	1	1	1.49	Semantic/silver.bmp	Semantic/gold2.bmp
368.755	4.443	0	1	1.366	Semantic/null.bmp	Semantic/null.bmp
373.198	4.443	4	1	1.483	Symbols/m.bmp	Symbols/m2.bmp
