onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	4	1	1.339	Tones/450.WAV	Tones/525.WAV
4.443	4.442	2	1	1.426	Semantic/human.WAV	Semantic/person.WAV
8.885	4.443	0	1	1.274	Tones/nullsilence.WAV	Tones/nullsilence.WAV
13.328	4.443	4	1	1.274	Tones/825.WAV	Tones/750.WAV
17.771	4.443	5	1	1.723	Tones/375800525.WAV	Tones/375800525.WAV
22.214	4.443	0	1	1.585	Tones/nullsilence.WAV	Tones/nullsilence.WAV
26.657	4.443	5	1	1.385	Tones/350475625.WAV	Tones/350475625.WAV
31.1	4.442	4	1	1.391	Tones/875.WAV	Tones/875.WAV
35.542	4.443	4	1	1.495	Tones/525.WAV	Tones/525.WAV
39.985	4.443	0	1	1.543	Tones/nullsilence.WAV	Tones/nullsilence.WAV
44.428	4.443	1	1	1.52	Semantic/web.WAV	Semantic/spider.WAV
48.871	4.443	2	1	1.767	Semantic/dig.WAV	Semantic/shovel.WAV
53.314	4.443	0	1	1.41	Tones/nullsilence.WAV	Tones/nullsilence.WAV
57.757	4.442	3	1	1.62	Semantic/trade.WAV	Semantic/square.WAV
62.199	4.443	5	0	1.994	Tones/325575725.WAV	Tones/325500725.WAV
66.642	4.443	1	1	1.704	Semantic/murder.WAV	Semantic/kill.WAV
71.085	4.443	0	1	1.827	Tones/nullsilence.WAV	Tones/nullsilence.WAV
75.528	4.443	1	1	2.217	Semantic/trash.WAV	Semantic/garbage.WAV
79.971	4.443	0	1	1.487	Tones/nullsilence.WAV	Tones/nullsilence.WAV
84.414	4.443	1	1	1.759	Semantic/tall.WAV	Semantic/short.WAV
88.857	4.442	0	1	1.616	Tones/nullsilence.WAV	Tones/nullsilence.WAV
93.299	4.443	2	1	2.119	Semantic/raisin.WAV	Semantic/prune.WAV
97.742	4.443	0	1	1.504	Tones/nullsilence.WAV	Tones/nullsilence.WAV
102.185	4.443	1	1	1.707	Semantic/baggage.WAV	Semantic/luggage.WAV
106.628	4.443	0	1	1.545	Tones/nullsilence.WAV	Tones/nullsilence.WAV
111.071	4.443	2	0	n/a	Semantic/picture.WAV	Semantic/painting.WAV
115.514	4.442	2	1	1.662	Semantic/truth.WAV	Semantic/honest.WAV
119.956	4.443	0	1	1.521	Tones/nullsilence.WAV	Tones/nullsilence.WAV
124.399	4.443	3	1	1.824	Semantic/gently.WAV	Semantic/ceiling.WAV
