onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	2	1	1.262	RhymeSpell/crawl.bmp	RhymeSpell/ball1.bmp
4.443	4.443	2	1	1.468	RhymeSpell/moan.bmp	RhymeSpell/bone1.bmp
8.886	4.442	0	1	1.298	RhymeSpell/null.bmp	RhymeSpell/null.bmp
13.328	4.443	3	0	1.65	RhymeSpell/harm.bmp	RhymeSpell/warm2.bmp
17.771	4.443	0	1	1.292	RhymeSpell/null.bmp	RhymeSpell/null.bmp
22.214	4.443	3	1	2.362	RhymeSpell/dull.bmp	RhymeSpell/pull2.bmp
26.657	4.443	5	1	1.298	Symbols/m.bmp	Symbols/m2.bmp
31.1	4.443	1	1	1.506	RhymeSpell/dime.bmp	RhymeSpell/lime1.bmp
35.543	4.442	0	1	1.423	RhymeSpell/null.bmp	RhymeSpell/null.bmp
39.985	4.443	1	1	1.82	RhymeSpell/thread.bmp	RhymeSpell/dread2.bmp
44.428	4.443	4	1	1.792	RhymeSpell/dash.bmp	RhymeSpell/brow1.bmp
48.871	4.443	2	1	1.507	RhymeSpell/though.bmp	RhymeSpell/blow2.bmp
53.314	4.443	2	1	1.439	RhymeSpell/greet.bmp	RhymeSpell/neat1.bmp
57.757	4.443	0	1	1.516	RhymeSpell/null.bmp	RhymeSpell/null.bmp
62.2	4.443	1	1	1.802	RhymeSpell/mad.bmp	RhymeSpell/pad2.bmp
66.643	4.442	0	1	1.858	RhymeSpell/null.bmp	RhymeSpell/null.bmp
71.085	4.443	5	1	1.787	Symbols/z.bmp	Symbols/t1.bmp
75.528	4.443	0	1	1.788	RhymeSpell/null.bmp	RhymeSpell/null.bmp
79.971	4.443	3	1	1.75	RhymeSpell/tough.bmp	RhymeSpell/cough2.bmp
84.414	4.443	6	1	1.422	Symbols/lfa.bmp	Symbols/lfa1.bmp
88.857	4.443	1	1	1.495	RhymeSpell/drum.bmp	RhymeSpell/gum1.bmp
93.3	4.442	0	1	1.86	RhymeSpell/null.bmp	RhymeSpell/null.bmp
97.742	4.443	5	1	1.422	Symbols/j.bmp	Symbols/o1.bmp
102.185	4.443	5	1	1.405	Symbols/b.bmp	Symbols/b2.bmp
106.628	4.443	2	1	1.849	RhymeSpell/comb.bmp	RhymeSpell/chrome2.bmp
111.071	4.443	0	1	1.361	RhymeSpell/null.bmp	RhymeSpell/null.bmp
115.514	4.443	3	1	1.497	RhymeSpell/couch.bmp	RhymeSpell/touch1.bmp
119.957	4.442	0	1	1.196	RhymeSpell/null.bmp	RhymeSpell/null.bmp
124.399	4.443	6	1	1.332	Symbols/zti.bmp	Symbols/zvi1.bmp
128.842	4.443	0	1	1.214	RhymeSpell/null.bmp	RhymeSpell/null.bmp
133.285	4.443	3	0	1.706	RhymeSpell/gull.bmp	RhymeSpell/bull2.bmp
137.728	4.443	4	1	1.651	RhymeSpell/goes.bmp	RhymeSpell/lap2.bmp
142.171	4.443	5	1	1.541	Symbols/y.bmp	Symbols/y1.bmp
146.614	4.442	1	1	1.962	RhymeSpell/pay.bmp	RhymeSpell/play2.bmp
151.056	4.443	0	1	1.423	RhymeSpell/null.bmp	RhymeSpell/null.bmp
155.499	4.443	4	1	1.76	RhymeSpell/staff.bmp	RhymeSpell/gain2.bmp
159.942	4.443	5	1	1.417	Symbols/a.bmp	Symbols/a1.bmp
164.385	4.443	0	1	1.217	RhymeSpell/null.bmp	RhymeSpell/null.bmp
168.828	4.443	4	1	1.696	RhymeSpell/scale.bmp	RhymeSpell/fly2.bmp
173.271	4.443	0	1	1.535	RhymeSpell/null.bmp	RhymeSpell/null.bmp
177.714	4.442	6	1	1.498	Symbols/drp.bmp	Symbols/drn1.bmp
182.156	4.443	0	1	1.401	RhymeSpell/null.bmp	RhymeSpell/null.bmp
186.599	4.443	1	1	1.527	RhymeSpell/hint.bmp	RhymeSpell/print1.bmp
191.042	4.443	0	1	1.398	RhymeSpell/null.bmp	RhymeSpell/null.bmp
195.485	4.443	6	1	1.715	Symbols/ntv.bmp	Symbols/ntv2.bmp
199.928	4.443	0	1	1.575	RhymeSpell/null.bmp	RhymeSpell/null.bmp
204.371	4.442	5	1	1.913	Symbols/e.bmp	Symbols/e1.bmp
208.813	4.443	0	1	1.452	RhymeSpell/null.bmp	RhymeSpell/null.bmp
213.256	4.443	3	1	1.888	RhymeSpell/foot.bmp	RhymeSpell/hoot1.bmp
217.699	4.443	0	1	1.545	RhymeSpell/null.bmp	RhymeSpell/null.bmp
222.142	4.443	3	1	1.673	RhymeSpell/glove.bmp	RhymeSpell/drove2.bmp
226.585	4.443	0	1	1.221	RhymeSpell/null.bmp	RhymeSpell/null.bmp
231.028	4.442	2	1	1.937	RhymeSpell/trade.bmp	RhymeSpell/paid2.bmp
235.47	4.443	3	1	1.68	RhymeSpell/moth.bmp	RhymeSpell/both2.bmp
239.913	4.443	4	1	1.782	RhymeSpell/start.bmp	RhymeSpell/pure2.bmp
244.356	4.443	6	1	1.608	Symbols/gbk.bmp	Symbols/rbk2.bmp
248.799	4.443	0	1	1.372	RhymeSpell/null.bmp	RhymeSpell/null.bmp
253.242	4.443	5	1	1.774	Symbols/f.bmp	Symbols/f1.bmp
257.685	4.442	0	1	1.422	RhymeSpell/null.bmp	RhymeSpell/null.bmp
262.127	4.443	6	1	1.668	Symbols/zsj.bmp	Symbols/wsj1.bmp
266.57	4.443	0	1	1.578	RhymeSpell/null.bmp	RhymeSpell/null.bmp
271.013	4.443	1	1	1.686	RhymeSpell/wall.bmp	RhymeSpell/tall1.bmp
275.456	4.443	0	1	1.404	RhymeSpell/null.bmp	RhymeSpell/null.bmp
279.899	4.443	2	1	2.097	RhymeSpell/glad.bmp	RhymeSpell/plaid1.bmp
284.342	4.443	0	1	1.682	RhymeSpell/null.bmp	RhymeSpell/null.bmp
288.785	4.442	5	1	1.389	Symbols/o.bmp	Symbols/d1.bmp
293.227	4.443	0	1	1.154	RhymeSpell/null.bmp	RhymeSpell/null.bmp
297.67	4.443	4	1	1.58	RhymeSpell/strut.bmp	RhymeSpell/glint2.bmp
302.113	4.443	2	1	1.998	RhymeSpell/sheet.bmp	RhymeSpell/heat1.bmp
306.556	4.443	6	1	1.741	Symbols/lwy.bmp	Symbols/lwy1.bmp
310.999	4.443	2	1	1.82	RhymeSpell/whom.bmp	RhymeSpell/womb1.bmp
315.442	4.442	4	1	1.591	RhymeSpell/spare.bmp	RhymeSpell/cow1.bmp
319.884	4.443	0	1	1.204	RhymeSpell/null.bmp	RhymeSpell/null.bmp
324.327	4.443	3	1	2.231	RhymeSpell/fat.bmp	RhymeSpell/swat2.bmp
328.77	4.443	4	1	2.148	RhymeSpell/team.bmp	RhymeSpell/brief2.bmp
333.213	4.443	0	1	1.465	RhymeSpell/null.bmp	RhymeSpell/null.bmp
337.656	4.443	5	1	1.885	Symbols/k.bmp	Symbols/k1.bmp
342.099	4.442	0	1	1.668	RhymeSpell/null.bmp	RhymeSpell/null.bmp
346.541	4.443	3	1	1.835	RhymeSpell/bad.bmp	RhymeSpell/wad2.bmp
350.984	4.443	1	1	1.502	RhymeSpell/glare.bmp	RhymeSpell/share1.bmp
355.427	4.443	0	1	1.481	RhymeSpell/null.bmp	RhymeSpell/null.bmp
359.87	4.443	1	1	2.205	RhymeSpell/cold.bmp	RhymeSpell/told1.bmp
364.313	4.443	6	1	1.938	Symbols/lik.bmp	Symbols/lik1.bmp
368.756	4.442	1	1	1.816	RhymeSpell/dawn.bmp	RhymeSpell/lawn1.bmp
373.198	4.443	1	1	1.992	RhymeSpell/broke.bmp	RhymeSpell/joke1.bmp
377.641	4.443	4	1	1.816	RhymeSpell/craft.bmp	RhymeSpell/young1.bmp
382.084	4.443	0	1	1.475	RhymeSpell/null.bmp	RhymeSpell/null.bmp
386.527	4.443	3	0	2.387	RhymeSpell/hull.bmp	RhymeSpell/full1.bmp
390.97	4.443	3	0	1.967	RhymeSpell/freight.bmp	RhymeSpell/height2.bmp
395.413	4.443	5	1	1.592	Symbols/g.bmp	Symbols/p2.bmp
399.856	4.442	2	1	1.552	RhymeSpell/stool.bmp	RhymeSpell/ghoul1.bmp
404.298	4.443	2	1	1.954	RhymeSpell/hoe.bmp	RhymeSpell/throw2.bmp
408.741	4.443	0	1	1.241	RhymeSpell/null.bmp	RhymeSpell/null.bmp
413.184	4.443	6	1	1.798	Symbols/one.bmp	Symbols/one2.bmp
417.627	4.443	3	1	2.354	RhymeSpell/cost.bmp	RhymeSpell/ghost2.bmp
422.07	4.443	0	1	1.482	RhymeSpell/null.bmp	RhymeSpell/null.bmp
426.513	4.442	6	1	1.896	Symbols/hvj.bmp	Symbols/hvj1.bmp
430.955	4.443	2	1	1.761	RhymeSpell/gas.bmp	RhymeSpell/pass1.bmp
435.398	4.443	3	1	1.937	RhymeSpell/blood.bmp	RhymeSpell/wood1.bmp
439.841	4.443	0	1	1.304	RhymeSpell/null.bmp	RhymeSpell/null.bmp
444.284	4.443	4	1	1.511	RhymeSpell/vend.bmp	RhymeSpell/space1.bmp
448.727	4.443	2	1	1.498	RhymeSpell/choose.bmp	RhymeSpell/lose2.bmp
453.17	4.442	6	1	1.822	Symbols/rbe.bmp	Symbols/rte1.bmp
457.612	4.443	0	1	1.571	RhymeSpell/null.bmp	RhymeSpell/null.bmp
