onset	duration	trial_type	accuracy	response_time	stim1_file	stim2_file
0.0	4.443	2	1	0.849	RhymeSpell/crawl.WAV	RhymeSpell/ball.WAV
4.443	4.443	2	1	1.256	RhymeSpell/moan.WAV	RhymeSpell/bone.WAV
8.886	4.442	0	1	0.972	Tones/nullsilence.WAV	Tones/nullsilence.WAV
13.328	4.443	3	1	0.944	RhymeSpell/harm.WAV	RhymeSpell/warm.WAV
17.771	4.443	0	1	1.089	Tones/nullsilence.WAV	Tones/nullsilence.WAV
22.214	4.443	3	0	1.223	RhymeSpell/dull.WAV	RhymeSpell/pull.WAV
26.657	4.443	5	1	0.951	Tones/700.WAV	Tones/700.WAV
31.1	4.443	1	0	1.295	RhymeSpell/dime.WAV	RhymeSpell/lime.WAV
35.543	4.442	0	1	1.12	Tones/nullsilence.WAV	Tones/nullsilence.WAV
39.985	4.443	1	1	1.158	RhymeSpell/thread.WAV	RhymeSpell/dread.WAV
44.428	4.443	4	1	0.893	RhymeSpell/dash.WAV	RhymeSpell/brow.WAV
48.871	4.443	2	0	0.818	RhymeSpell/though.WAV	RhymeSpell/blow.WAV
53.314	4.443	2	1	0.891	RhymeSpell/greet.WAV	RhymeSpell/neat.WAV
57.757	4.443	0	1	0.817	Tones/nullsilence.WAV	Tones/nullsilence.WAV
62.2	4.442	1	1	1.079	RhymeSpell/mad.WAV	RhymeSpell/pad.WAV
66.642	4.443	0	1	0.954	Tones/nullsilence.WAV	Tones/nullsilence.WAV
71.085	4.443	5	1	1.351	Tones/450.WAV	Tones/525.WAV
75.528	4.443	0	1	1.454	Tones/nullsilence.WAV	Tones/nullsilence.WAV
79.971	4.443	3	1	0.959	RhymeSpell/tough.WAV	RhymeSpell/cough.WAV
84.414	4.443	6	1	0.902	Tones/350475625.WAV	Tones/350475625.WAV
88.857	4.443	1	1	0.826	RhymeSpell/drum.WAV	RhymeSpell/gum.WAV
93.3	4.442	0	1	1.144	Tones/nullsilence.WAV	Tones/nullsilence.WAV
97.742	4.443	5	1	0.847	Tones/825.WAV	Tones/750.WAV
102.185	4.443	5	1	0.843	Tones/875.WAV	Tones/875.WAV
106.628	4.443	2	0	0.974	RhymeSpell/comb.WAV	RhymeSpell/chrome.WAV
111.071	4.443	0	1	0.836	Tones/nullsilence.WAV	Tones/nullsilence.WAV
115.514	4.443	3	0	1.099	RhymeSpell/couch.WAV	RhymeSpell/touch.WAV
119.957	4.442	0	1	0.992	Tones/nullsilence.WAV	Tones/nullsilence.WAV
124.399	4.443	6	0	0.572	Tones/325575725.WAV	Tones/325500725.WAV
128.842	4.443	0	1	1.02	Tones/nullsilence.WAV	Tones/nullsilence.WAV
133.285	4.443	3	0	0.621	RhymeSpell/gull.WAV	RhymeSpell/bull.WAV
137.728	4.443	4	1	1.01	RhymeSpell/goes.WAV	RhymeSpell/lap.WAV
142.171	4.443	5	1	0.842	Tones/525.WAV	Tones/525.WAV
146.614	4.442	1	1	1.421	RhymeSpell/pay.WAV	RhymeSpell/play.WAV
151.056	4.443	0	1	0.843	Tones/nullsilence.WAV	Tones/nullsilence.WAV
155.499	4.443	4	1	1.037	RhymeSpell/staff.WAV	RhymeSpell/gain.WAV
159.942	4.443	5	1	1.015	Tones/425.WAV	Tones/425.WAV
164.385	4.443	0	1	1.053	Tones/nullsilence.WAV	Tones/nullsilence.WAV
168.828	4.443	4	0	1.076	RhymeSpell/scale.WAV	RhymeSpell/fly.WAV
173.271	4.442	0	1	1.162	Tones/nullsilence.WAV	Tones/nullsilence.WAV
177.713	4.443	6	1	1.216	Tones/425700850.WAV	Tones/425700775.WAV
182.156	4.443	0	1	1.09	Tones/nullsilence.WAV	Tones/nullsilence.WAV
186.599	4.443	1	1	1.112	RhymeSpell/hint.WAV	RhymeSpell/print.WAV
191.042	4.443	0	1	1.058	Tones/nullsilence.WAV	Tones/nullsilence.WAV
195.485	4.443	6	1	1.043	Tones/525800450.WAV	Tones/525800450.WAV
199.928	4.442	0	1	0.975	Tones/nullsilence.WAV	Tones/nullsilence.WAV
204.37	4.443	5	1	1.027	Tones/400.WAV	Tones/400.WAV
208.813	4.443	0	1	0.909	Tones/nullsilence.WAV	Tones/nullsilence.WAV
213.256	4.443	3	1	0.868	RhymeSpell/foot.WAV	RhymeSpell/hoot.WAV
217.699	4.443	0	1	0.941	Tones/nullsilence.WAV	Tones/nullsilence.WAV
222.142	4.443	3	1	1.042	RhymeSpell/glove.WAV	RhymeSpell/drove.WAV
226.585	4.443	0	1	1.112	Tones/nullsilence.WAV	Tones/nullsilence.WAV
231.028	4.442	2	1	1.103	RhymeSpell/trade.WAV	RhymeSpell/paid.WAV
235.47	4.443	3	1	1.215	RhymeSpell/moth.WAV	RhymeSpell/both.WAV
239.913	4.443	4	1	1.558	RhymeSpell/start.WAV	RhymeSpell/pure.WAV
244.356	4.443	6	0	0.944	Tones/600550400.WAV	Tones/675550400.WAV
248.799	4.443	0	1	1.162	Tones/nullsilence.WAV	Tones/nullsilence.WAV
253.242	4.443	5	1	1.097	Tones/500.WAV	Tones/500.WAV
